run_date,code,name,close,market_cap_억원,stock_return_pct,kospi_return_pct,rs_index,ma20,ma20_gap_pct,volatility_contraction,price_change_5d_pct,ma120,avg_volume_50,avg_volume_10,volume_change_pct,industry,core_theme,etf_trend_good,etf_names,etf_details,source_url
2026-08-13,003490,대한항공,26100,96657,2.76,20.01,85.62,26015.00,0.33,X,-5.09,25848.33,2891297,2315655,-19.91,항공사,환율하락 수혜 / UAM(도심항공모빌리티) / 밸류업(24년 기업가치 제고계획 발표),통과,TIGER 여행레저 / RISE K엔터&여행레저 / KODEX 운송,"TIGER 여행레저 (비중 9.92%, 20일선 +1.51%) / RISE K엔터&여행레저 (비중 12.77%, 20일선 -3.04%) / KODEX 운송 (비중 20.72%, 20일선 +1.57%)",https://finance.naver.com/item/main.naver?code=003490
2026-08-13,096770,SK이노베이션,121700,218585,2.61,20.01,85.50,117570.00,3.51,X,+12.06,117249.17,675884,837749,+23.95,석유와가스,정유 / 2차전지(생산) / 윤활유,통과,TIGER 2차전지테마 / RISE 2차전지TOP10 / KODEX 에너지화학,"TIGER 2차전지테마 (비중 9.28%, 20일선 +9.13%) / RISE 2차전지TOP10 (비중 12.82%, 20일선 +9.34%) / KODEX 에너지화학 (비중 13.10%, 20일선 +8.70%)",https://finance.naver.com/item/main.naver?code=096770
2026-08-13,028670,팬오션,5630,30898,1.81,20.01,84.83,5395.00,4.36,X,-3.76,5326.17,2715474,4684960,+72.53,해운사,LNG(액화천연가스) / 해운,통과,KODEX 운송 / TIGER 우량가치,"KODEX 운송 (비중 11.38%, 20일선 +1.57%) / TIGER 우량가치 (비중 2.31%, 20일선 +4.16%)",https://finance.naver.com/item/main.naver?code=028670
2026-08-13,105560,KB금융,168100,598003,0.96,20.01,84.13,170465.00,-1.39,X,-1.98,159683.33,1488355,948439,-36.28,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,통과,TIGER 코리아TOP10 / KODEX Top5PlusTR / RISE 코리아밸류업,"TIGER 코리아TOP10 (비중 6.03%, 20일선 +4.31%) / KODEX Top5PlusTR (비중 8.61%, 20일선 +3.35%) / RISE 코리아밸류업 (비중 4.26%, 20일선 +3.80%)",https://finance.naver.com/item/main.naver?code=105560
2026-08-13,241560,두산밥캣,64900,63360,0.93,20.01,84.10,62640.00,3.61,O,+1.41,64857.50,227770,117868,-48.25,기계,건설기계 / 밸류업(24년 기업가치 제고계획 발표) / 지주사,미통과,,,https://finance.naver.com/item/main.naver?code=241560
2026-08-13,033780,KT&G,173800,182602,-0.74,20.01,82.71,180180.00,-3.54,X,-4.87,172661.67,311881,334651,+7.30,담배,밸류업(24년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index) / 건강기능식품,통과,TIGER 경기방어 / KODEX 필수소비재 / KODEX 모멘텀Plus,"TIGER 경기방어 (비중 9.29%, 20일선 +3.98%) / KODEX 필수소비재 (비중 21.53%, 20일선 +4.80%) / KODEX 모멘텀Plus (비중 4.20%, 20일선 +7.85%)",https://finance.naver.com/item/main.naver?code=033780
2026-08-13,111770,영원무역,84700,38152,-2.42,20.01,81.31,88235.00,-4.01,X,-10.84,83915.83,79507,70458,-11.38,"섬유,의류,신발,호화품",밸류업(25년 기업가치 제고계획 발표) / 패션/의류 / 겨울,통과,RISE K엔터&여행레저 / KODEX 경기소비재 / 에셋플러스 코리아플랫폼액티브,"RISE K엔터&여행레저 (비중 6.91%, 20일선 -3.04%) / KODEX 경기소비재 (비중 4.64%, 20일선 +2.45%) / 에셋플러스 코리아플랫폼액티브 (비중 6.08%, 20일선 +6.07%)",https://finance.naver.com/item/main.naver?code=111770
2026-08-13,161390,한국타이어앤테크놀로지,71500,89066,-3.77,20.01,80.19,69480.00,2.91,X,+1.42,64433.33,407127,303750,-25.39,자동차부품,밸류업(25년 기업가치 제고계획 발표) / 타이어,통과,KODEX 자동차 / KODEX 자율주행액티브,"KODEX 자동차 (비중 12.52%, 20일선 +5.61%) / KODEX 자율주행액티브 (비중 5.91%, 20일선 +8.48%)",https://finance.naver.com/item/main.naver?code=161390
2026-08-14,402340,SK스퀘어,1.154e+06,1522799,98.97,20.13,165.62,1050000.00,9.90,X,+22.90,998741.67,1077829,699649,-35.09,반도체와반도체장비,S7(삼성전자/SK하이닉스 등) / 밸류업(24년 기업가치 제고계획 발표) / 지주사,통과,KODEX 200 / TIGER 200 / TIGER 반도체TOP10,"KODEX 200 (비중 2.84%, 20일선 +7.55%) / TIGER 200 (비중 2.84%, 20일선 +7.68%) / TIGER 반도체TOP10 (비중 21.26%, 20일선 +9.45%)",https://finance.naver.com/item/main.naver?code=402340
2026-08-14,000660,SK하이닉스,1.645e+06,12016599,73.34,20.13,144.29,1611550.00,2.08,X,+15.68,1609758.33,5977215,4592649,-23.16,반도체와반도체장비,IT 대표주 / S7(삼성전자/SK하이닉스 등) / 반도체 대표주(생산),통과,KODEX 200 / TIGER 200 / TIGER 반도체TOP10,"KODEX 200 (비중 24.95%, 20일선 +7.55%) / TIGER 200 (비중 24.98%, 20일선 +7.68%) / TIGER 반도체TOP10 (비중 23.77%, 20일선 +9.45%)",https://finance.naver.com/item/main.naver?code=000660
2026-08-14,034730,SK,585000,424140,53.34,20.13,127.64,555125.00,5.38,X,+15.16,508354.17,282568,167399,-40.76,석유와가스,LNG(액화천연가스) / 냉각시스템(액침냉각 등) / SI(시스템통합),통과,TIGER 지주회사 / TIGER 200 에너지화학 / HK 베스트일레븐액티브,"TIGER 지주회사 (비중 11.95%, 20일선 +9.39%) / TIGER 200 에너지화학 (비중 22.05%, 20일선 +9.52%) / HK 베스트일레븐액티브 (비중 7.39%, 20일선 +9.33%)",https://finance.naver.com/item/main.naver?code=034730
2026-08-14,010120,LS ELECTRIC,206500,309750,49.42,20.13,124.38,195015.00,5.89,X,+2.74,205737.50,1021266,637660,-37.56,전기장비,전기차 / 전력저장장치(ESS) / 스마트팩토리(스마트공장),통과,KODEX AI전력핵심설비 / HANARO 원자력iSelect / HANARO 전력설비투자,"KODEX AI전력핵심설비 (비중 21.03%, 20일선 +9.13%) / HANARO 원자력iSelect (비중 14.56%, 20일선 +9.27%) / HANARO 전력설비투자 (비중 20.99%, 20일선 +9.12%)",https://finance.naver.com/item/main.naver?code=010120
2026-08-14,028050,삼성E&A,49800,97608,39.89,20.13,116.44,45852.50,8.61,X,+3.53,45273.75,2335871,1844809,-21.02,건설,전후 재건(우크라/중동 전쟁 등) / 수자원(양적/질적 개선),통과,KODEX 삼성그룹밸류 / TIGER 모멘텀 / ACE 삼성그룹동일가중,"KODEX 삼성그룹밸류 (비중 8.20%, 20일선 +7.70%) / TIGER 모멘텀 (비중 3.81%, 20일선 +6.67%) / ACE 삼성그룹동일가중 (비중 6.48%, 20일선 +7.35%)",https://finance.naver.com/item/main.naver?code=028050
2026-08-14,278470,에이피알,390500,146195,35.36,20.13,112.67,361975.00,7.88,X,+1.56,372666.67,282571,370566,+31.14,화장품,패션/의류 / 미용기기 / 화장품,통과,HANARO K-뷰티 / KODEX 필수소비재 / KODEX 모멘텀Plus,"HANARO K-뷰티 (비중 15.98%, 20일선 +9.44%) / KODEX 필수소비재 (비중 17.62%, 20일선 +5.97%) / KODEX 모멘텀Plus (비중 4.11%, 20일선 +8.30%)",https://finance.naver.com/item/main.naver?code=278470
2026-08-14,483650,달바글로벌,228500,28548,33.00,20.13,110.71,239625.00,-4.64,X,-7.11,200913.33,192178,200336,+4.24,화장품,미용기기 / 화장품,미통과,,,https://finance.naver.com/item/main.naver?code=483650
2026-08-14,007070,GS리테일,27700,23159,23.11,20.13,102.48,25880.00,7.03,X,-2.29,23716.50,205443,268685,+30.78,백화점과일반상점,편의점 / 홈쇼핑 / 소매유통,미통과,,,https://finance.naver.com/item/main.naver?code=007070
2026-08-14,010950,S-Oil,147600,166172,23.00,20.13,102.39,136220.00,8.35,X,+7.27,118815.83,419775,366143,-12.78,석유와가스,정유 / 윤활유 / LPG(액화석유가스),통과,에셋플러스 코리아대장장이액티브 / KODEX 에너지화학 / TIGER 200 에너지화학,"에셋플러스 코리아대장장이액티브 (비중 4.94%, 20일선 +9.26%) / KODEX 에너지화학 (비중 8.49%, 20일선 +9.97%) / TIGER 200 에너지화학 (비중 6.62%, 20일선 +9.52%)",https://finance.naver.com/item/main.naver?code=010950
2026-08-14,192080,더블유게임즈,61600,13042,12.82,20.13,93.91,60825.00,1.27,X,-1.12,58630.83,75413,43159,-42.77,게임엔터테인먼트,코리아 밸류업 지수(Korea Value-up Index) / 게임 / 모바일게임(스마트폰),통과,ACE 주주환원가치주액티브 / RISE 게임테마 / TIGER K게임,"ACE 주주환원가치주액티브 (비중 9.02%, 20일선 +1.77%) / RISE 게임테마 (비중 11.00%, 20일선 +3.59%) / TIGER K게임 (비중 9.64%, 20일선 +2.55%)",https://finance.naver.com/item/main.naver?code=192080
2026-08-14,051900,LG생활건강,307500,46049,12.64,20.13,93.76,283625.00,8.42,X,-7.80,254883.33,84224,129863,+54.19,화장품,밸류업(24년 기업가치 제고계획 발표) / 여름 / 음식료업종,통과,TIGER 중국소비테마 / HANARO K-뷰티 / PLUS 중형주저변동50,"TIGER 중국소비테마 (비중 5.44%, 20일선 +6.41%) / HANARO K-뷰티 (비중 10.56%, 20일선 +9.44%) / PLUS 중형주저변동50 (비중 2.96%, 20일선 +4.84%)",https://finance.naver.com/item/main.naver?code=051900
2026-08-14,021240,코웨이,98200,69493,12.49,20.13,93.63,93585.00,4.93,X,+2.61,86223.33,224645,184169,-18.02,가정용기기와용품,제습기 / 여름 / 밸류업(25년 기업가치 제고계획 발표),통과,KODEX 경기소비재 / RISE 우량업종대표주 / TIGER 200 경기소비재,"KODEX 경기소비재 (비중 13.19%, 20일선 +4.78%) / RISE 우량업종대표주 (비중 2.59%, 20일선 +7.26%) / TIGER 200 경기소비재 (비중 5.91%, 20일선 +7.24%)",https://finance.naver.com/item/main.naver?code=021240
2026-08-14,028260,삼성물산,369000,598398,11.48,20.13,92.80,336700.00,9.59,X,+9.66,359745.83,633876,354071,-44.14,복합기업,S7(삼성전자/SK하이닉스 등) / 모듈러주택 / 자원개발,통과,TIGER 지주회사 / KODEX 삼성그룹밸류 / TIGER 삼성그룹,"TIGER 지주회사 (비중 8.09%, 20일선 +9.39%) / KODEX 삼성그룹밸류 (비중 7.95%, 20일선 +7.70%) / TIGER 삼성그룹 (비중 20.20%, 20일선 +9.91%)",https://finance.naver.com/item/main.naver?code=028260
2026-08-14,003230,삼양식품,1.27e+06,95669,9.11,20.13,90.82,1197250.00,6.08,X,-2.76,1199358.33,58179,59671,+2.56,식품,밸류업(25년 기업가치 제고계획 발표) / 음식료업종 / 코리아 밸류업 지수(Korea Value-up Index),통과,TIME Korea플러스배당액티브 / TIME 코스피액티브 / KODEX 필수소비재,"TIME Korea플러스배당액티브 (비중 5.79%, 20일선 +4.18%) / TIME 코스피액티브 (비중 4.35%, 20일선 +6.12%) / KODEX 필수소비재 (비중 8.64%, 20일선 +5.97%)",https://finance.naver.com/item/main.naver?code=003230
2026-08-14,028670,팬오션,5790,30951,8.22,20.13,90.09,5426.50,6.70,X,-4.14,5328.33,2710482,4085875,+50.74,해운사,LNG(액화천연가스) / 해운,통과,KODEX 운송 / TIGER 우량가치,"KODEX 운송 (비중 11.38%, 20일선 +3.86%) / TIGER 우량가치 (비중 2.31%, 20일선 +5.60%)",https://finance.naver.com/item/main.naver?code=028670
2026-08-14,001800,오리온홀딩스,26800,16121,7.41,20.13,89.41,26072.50,2.79,X,-3.42,24990.83,121972,82888,-32.04,식품,지주사,통과,KODEX 코리아배당성장 / TIGER 배당성장,"KODEX 코리아배당성장 (비중 3.69%, 20일선 +3.03%) / TIGER 배당성장 (비중 3.68%, 20일선 +3.55%)",https://finance.naver.com/item/main.naver?code=001800
2026-08-14,036570,NC,247500,53321,6.68,20.13,88.80,233525.00,5.98,X,-0.40,245496.67,100499,85332,-15.09,게임엔터테인먼트,게임 / 모바일게임(스마트폰) / 증강현실(AR),통과,TIGER 소프트웨어 / TIGER BBIG / RISE 메타버스,"TIGER 소프트웨어 (비중 6.68%, 20일선 +7.30%) / TIGER BBIG (비중 10.04%, 20일선 +7.97%) / RISE 메타버스 (비중 11.30%, 20일선 +4.74%)",https://finance.naver.com/item/main.naver?code=036570
2026-08-14,055550,신한지주,107400,504189,5.29,20.13,87.65,103980.00,3.29,X,-2.36,98594.17,1438538,1026677,-28.63,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,통과,KODEX Top5PlusTR / TIGER 은행고배당플러스TOP10 / SOL 금융지주플러스고배당,"KODEX Top5PlusTR (비중 7.22%, 20일선 +6.46%) / TIGER 은행고배당플러스TOP10 (비중 15.56%, 20일선 +1.30%) / SOL 금융지주플러스고배당 (비중 21.31%, 20일선 +1.54%)",https://finance.naver.com/item/main.naver?code=055550
2026-08-14,003490,대한항공,26300,96842,4.57,20.13,87.05,26005.00,1.13,X,-3.13,25855.83,2898998,2221580,-23.37,항공사,환율하락 수혜 / UAM(도심항공모빌리티) / 밸류업(24년 기업가치 제고계획 발표),통과,TIGER 여행레저 / RISE K엔터&여행레저 / KODEX 운송,"TIGER 여행레저 (비중 9.92%, 20일선 +2.42%) / RISE K엔터&여행레저 (비중 12.77%, 20일선 -1.52%) / KODEX 운송 (비중 20.72%, 20일선 +3.86%)",https://finance.naver.com/item/main.naver?code=003490
2026-08-14,086790,하나금융지주,133000,364909,1.29,20.13,84.32,129280.00,2.88,X,-1.26,120835.00,911121,666754,-26.82,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 토스(toss),통과,KODEX 금융고배당TOP10타겟위클리커버드콜 / TIGER 은행고배당플러스TOP10 / SOL 금융지주플러스고배당,"KODEX 금융고배당TOP10타겟위클리커버드콜 (비중 15.19%, 20일선 -0.91%) / TIGER 은행고배당플러스TOP10 (비중 16.14%, 20일선 +1.30%) / SOL 금융지주플러스고배당 (비중 20.16%, 20일선 +1.54%)",https://finance.naver.com/item/main.naver?code=086790
2026-08-14,241560,두산밥캣,66100,63360,0.92,20.13,84.00,62730.00,5.37,O,+3.93,64872.50,222482,112225,-49.56,기계,건설기계 / 밸류업(24년 기업가치 제고계획 발표) / 지주사,미통과,,,https://finance.naver.com/item/main.naver?code=241560
2026-08-14,096770,SK이노베이션,128700,217570,0.86,20.13,83.96,117935.00,9.13,X,+6.98,117333.33,681216,722181,+6.01,석유와가스,정유 / 2차전지(생산) / 윤활유,통과,KODEX 에너지화학 / TIGER 200 에너지화학 / HK 베스트일레븐액티브,"KODEX 에너지화학 (비중 13.10%, 20일선 +9.97%) / TIGER 200 에너지화학 (비중 10.19%, 20일선 +9.52%) / HK 베스트일레븐액티브 (비중 8.84%, 20일선 +9.33%)",https://finance.naver.com/item/main.naver?code=096770
2026-08-14,105560,KB금융,168500,597648,-0.18,20.13,83.09,169835.00,-0.79,X,-4.15,159700.00,1464519,891560,-39.12,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,통과,TIGER 코리아TOP10 / KODEX Top5PlusTR / RISE 코리아밸류업,"TIGER 코리아TOP10 (비중 6.03%, 20일선 +6.85%) / KODEX Top5PlusTR (비중 8.61%, 20일선 +6.46%) / RISE 코리아밸류업 (비중 4.26%, 20일선 +6.24%)",https://finance.naver.com/item/main.naver?code=105560
2026-08-14,000810,삼성화재,615000,274581,-0.49,20.13,82.84,625700.00,-1.71,X,-4.65,561554.17,142138,103168,-27.42,손해보험,손해보험 / 밸류업(25년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index),통과,KODEX 금융고배당TOP10타겟위클리커버드콜 / KODEX 보험 / 파워 K-주주가치액티브,"KODEX 금융고배당TOP10타겟위클리커버드콜 (비중 9.52%, 20일선 -0.91%) / KODEX 보험 (비중 21.18%, 20일선 +7.89%) / 파워 K-주주가치액티브 (비중 2.88%, 20일선 +4.46%)",https://finance.naver.com/item/main.naver?code=000810
2026-08-14,033780,KT&G,176000,182706,-0.62,20.13,82.72,179985.00,-2.21,X,-6.78,172669.17,310103,326045,+5.14,담배,밸류업(24년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index) / 건강기능식품,통과,TIGER 경기방어 / KODEX 필수소비재 / KODEX 모멘텀Plus,"TIGER 경기방어 (비중 9.29%, 20일선 +5.09%) / KODEX 필수소비재 (비중 21.53%, 20일선 +5.97%) / KODEX 모멘텀Plus (비중 4.20%, 20일선 +8.30%)",https://finance.naver.com/item/main.naver?code=033780
2026-08-14,111770,영원무역,85900,38063,-1.04,20.13,82.38,88185.00,-2.59,X,-8.03,83908.33,78508,65413,-16.68,"섬유,의류,신발,호화품",밸류업(25년 기업가치 제고계획 발표) / 패션/의류 / 겨울,통과,RISE K엔터&여행레저 / KODEX 경기소비재 / 에셋플러스 코리아플랫폼액티브,"RISE K엔터&여행레저 (비중 6.91%, 20일선 -1.52%) / KODEX 경기소비재 (비중 4.64%, 20일선 +4.78%) / 에셋플러스 코리아플랫폼액티브 (비중 6.08%, 20일선 +6.00%)",https://finance.naver.com/item/main.naver?code=111770
